,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
596,lukas_speckhard,@mayaspeck What are you just going to subtweet mom and dad now,944241073286676480,mayaspeck,"i spy a snake...two, actually",944220986790031360
597,hatchl_,@YungOorhan Don't fucking subtweet me I'll retweet whatever I want,944237346714681346,YungOorhan,hatch dont retweet that its capitalist propaganda trying to sway you to their side,944235941669101568
598,its_hibzz,@3mRAW @Fofy_911 She was one subtweet away 😂😂,944237141890093057,Fofy_911,"معليش يعني على السؤال ..
لكن ""المفضلة"" دي شنو؟😂",944220517367771136
599,chernobylski,@carltonautism He's the kind of person Nick would constantly angrily subtweet about &amp;  Scott would silently despise,944236983446048769,carltonautism,I hope every critic who gave Infinite Jest a good review is the victim of a home invasion.,944234664243298305
600,JeffThieme,"@marcorubio Way to subtweet yourself, @marcorubio.",944235301890809857,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
601,lwestsd,@marcorubio Is... is your social media intern using your acct to subtweet you??,944235267841441793,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
602,siisterdolan,@tanamongeau we love a subtweet,944230832625119232,tanamongeau,i'm so happy i'm not addicted to a wack ass juul,944102109678415873
603,Miceelf88,@marcorubio Cool subtweet to yourself and GOP colleagues,944228195485790209,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
604,mynamebigboy,@ravenstag_ is this a subtweet at me how dare you,944224012862926848,ravenstag_,I don't want to attend any family Xmas dinner. They are fucking depressive and unnecessary.,944218856406515715
605,Mala_Moot,@sleepyshibe Don’t subtweet me,944222476413829120,sleepyshibe,Only in the furry fandom can I end up hating an entire species because of one asshole person lmao,944221104754786304
606,aliviastrolis,@FiGSYN please don’t subtweet me from the back of my car when i’m driving your drunk ass home🧐,944221576479862784,FiGSYN,If you can't use 5 percent of your brain then please unfollow me,944107348729180160
607,BizMarkey23,@gmag234 Don’t subtweet me like that tho 🤭,944221443080048641,gmag234,"Dear people texting me that they “missed the boat” the last few weeks,

Today’s your day.",944212480854765568
608,Gooberzilla,"@Sasquatchulous Not to subtweet, but a friend on here got really, really mad at me when I said Hiroya Oku tends to… https://t.co/9ytBJVtVJz",944212671083184129,Sasquatchulous,"I just realized I RT'd spoilers, but it's from Inuyashiki and even those few shots do nothing to spoil how bad that ending is.",944094750856138758
609,robert_venosa,@davidharsanyi This is a grade-A subtweet,944202152439943168,davidharsanyi,Something oddly symbolic about waking up to talk of a Trump infrastructure plan on the second darkest day of the American year.,944201384500527110
610,KadeKbrown5011,"@realjacobandrew People subtweet all the time, but would they actually say it to you in person?",944201339223072769,realjacobandrew,"People tweet about self improvement all day, but do they actually do it?",943887428691136512
611,espurra,@DelticCS @Wonijntje @supacooldud still counts :v subtle namedrop could be a subtweet xD,944177612884185088,DelticCS,I can't see myself being too motivated to do anything since I'm probably going to prison in January lmao,944127392557170688
612,espurra,@DelticCS @Wonijntje @supacooldud that random subtweet xD,944176675427844096,DelticCS,I can't see myself being too motivated to do anything since I'm probably going to prison in January lmao,944127392557170688
613,dianepalmerak,"@antichristinaaa girl, i'm sorry you feel the need to subtweet about me. my opinion is valid, just as yours is also… https://t.co/UjekVZ68RC",944166213336236032,antichristinaaa,You can’t make something an “interpreted opinion” just because you deny negative connotation,944161905614004225
614,colton,@sapnupuas111111 @HighkeyDaniel not even 2 weeks ago you subtweeted me saying I was nice and generous and now you'r… https://t.co/lxPyazNA6h,944161461781389313,sapnupuas111111,if you have an ego you’re a fucking idiot just treat people normally lmfao,944101665090785281
615,korewasenrei,@maruwuko smh subtweet catched,944149478453342209,maruwuko,i only eat eggs if the yolk is still liquid,944147563938177024
616,DylanLaddo,@refugeesgoback is this a subtweet?,944146032262336516,refugeesgoback,ay whats good youtube its your boy dylam,944082601614217217
617,emilylovesparis,"@RoshwaldAviel Probably, but mainly so they could constantly subtweet one another and argue over who resisted first...",944131690523516928,RoshwaldAviel,"If the French Resistance had had Twitter, would they have bothered to resist?",944051911136808960
618,SquishyGray_,@EthanDolan Feel like this is a subtweet,944126792578863104,EthanDolan,Thanks for making all my days better :),944072866114555904
619,ukuhaille,@999happy_haunts This is a subtweet about me AND I KNOW IT,944124067786792965,999happy_haunts,"I ain't sayin that I love her, but this bitch is gonna drive me mad",943892094413815808
620,HamidMizyed,@nouraxoxo_ 😇thanks for the subtweet,944119704683208704,nouraxoxo_,That person that you look at &amp; you’re just like “holy shit I appreciate you”,944119166252003329
621,Pablooov,@jekneekins I know this was a subtweet for me xoxo and I appreciate you. &lt;3,944111100571803648,jekneekins,"I feel like guys don’t get enough credit?? They don’t even wear makeup,  and they still manage to look so dreamy??",944097634221993984
622,kaiyliey,@Geilacca @crystalplepsi Is this a subtweet,944109561639608320,Geilacca,What if your dick had a dick 🤔,943097207624003584
623,kristenaangelaa,@SauceQuez325 bro why subtweet,944107968039215104,SauceQuez325,"It's a shame you broke that loyalty in our friendship,because you've switched up majorly.",944016991303688192
624,JadedDjinn,@dryborg Drybones’ bot is making a don’t ask don’t tell subtweet,944105524299292672,dryborg,It's Fucking 2:30am and friend in ROTC is a few months younger than you,944105226717376512
625,schwanhoes,@tanamongeau @imari (subtweet),944102174669328386,tanamongeau,i'm so happy i'm not addicted to a wack ass juul,944102109678415873
626,sleepy_angel,"@david_keranen @droopiesmom 🌸◠‿◠)/ 💗 Btw, did I just make my 1st subtweet?  😂👍",944091981353013254,droopiesmom,Can I mute a person? Like what does that do?,943941144320331777
627,melissawho__,"@lauraHabzXoXo Well , if its a subtweet , i know it,definitely is not me..lol",944090788320940032,lauraHabzXoXo,"I feel like you choose your revealing outfit, curl your hair and do your makeup solely for the 14 selfies you post on twitter every day.",944057320144715776
628,sassynataly,@daggerdick559 Not YOU it was a subtweet 😂 sorry lol,944087832154353664,daggerdick559,How can you fuck up a girls mind up and just leave her thinking she’s the one who fucked up ?,944084910423261184
629,lililes101,@xokaitlynanne Is this a subtweet about me,944083889768759297,xokaitlynanne,💖💛💘💚💝💟💜💞💙❣️💕💗❤️💖💚💙💓💘💘💖💖💝💞💝💞💙💚💕💞💛💚💜💝💙💞💟,944080652638486528
630,ayyenoemi,@mtsiv8 Now I can't even subtweet u smh,944077394775863297,mtsiv8,I’m gonna stay off Snapchat for a few weeks 💆🏻‍♂️,943727052997496833
631,notevengabbytbh,@cutasterfee Dont subtweet like this. Just ask @collnsmith to make you the brownies smh,944074819410182145,cutasterfee,"I really hope this Christmas will be a very special Christmas, for me",943985437735051264
632,caleb_raper,@keegan_brown29 This might be the shadiest subtweet about food I’ve ever seen.,944074624677138433,keegan_brown29,When he knows you like Waffle House but never takes you and always goes with his friends 👍🏼,944070881290215424
633,andrew_wiggen,"@NoGimmickXian Probably, maybe a mind reader. 

#pre-subtweet",944073066786762752,NoGimmickXian,Statists.... am i right?,944070489353400320
634,chloeshae13,@EthanDolan is this a subtweet or...do you love us😰,944073018220965893,EthanDolan,Thanks for making all my days better :),944072866114555904
635,Marieejuana_,@wackygirI Hehe thanks for subtweet 😋,944068884214288384,wackygirI,UMAIR KI AWAZ BOHAT ACHI HAI AGAGSJSJKK,944068021907226624
636,_faschaniecesta,@ThisAintThat_ subtweet,944063016533970944,ThisAintThat_,Imagine being scared to call off from a job you about to quit anyway.,944062900326600704
637,LandonDeLicious,@NeezyQ This is my proudest subtweet I’ve ever been apart of,944062838808727553,NeezyQ,Landon put me on these Nitros and I can’t stop please help,944047728212037632
638,LiveLoveTykisha,@montrealgreene don’t subtweet me nigga,944062641387040768,montrealgreene,I got called cheap today that’s crazy af 😂😂😂,943958175627309056
639,Prospect_SSB,@OdysseySSB hard subtweet,944057865215586305,OdysseySSB,"Anyone who uses an unnecessary amount of long words that end in ""ism"" upset me.",944054946642751488
640,RC_Love77,@BenFertig I mean a subtweet is kinda like a micro aggression,944057720696659968,BenFertig,No micro aggressions 🙅‍♂️,944050410754592769
641,justacatdaddy,@mad_e_san this is a great subtweet,944057070827069440,mad_e_san,i dated someone who thought gavin being twitter's adopted son and meme was super weird and now we're not dating so correlation? i think so,943966439278555136
642,RC_Love77,@BenFertig Ben with the subtweet 👀👀,944056518252613632,BenFertig,No micro aggressions 🙅‍♂️,944050410754592769
643,catchmehunter,@rllyray is this a subtweet,944055924502745094,rllyray,self respect ladies let’s learn it,944055835545751553
644,_RamirezH513,"@josemtzm69 Chido, get that dick out your ass and get out your feelings. Don't subtweet",944054369636573184,josemtzm69,"Pinches chamacos hoy en dia no sabe ni lo que disen, pobresitos. #undiaentenderan",944052944789475328
645,XeptfuI,@zMyrios Not going to block you but next time don't subtweet me,944049021831835648,zMyrios,People don't understand what it's like to play with a one sided kid,944046798762598402
646,boxrZhu,"@TSM_Leffen Was really hoping you'd go there

Best subtweet 2017",944046104080822272,TSM_Leffen,"fuck it man im buying it
Ill make it back real quick
any fox players wanna ft5???",944044938009788417
647,allenschen,@Si_ximujin Is this a subtweet,944045578987507712,Si_ximujin,"Alright, poll time! With the exactly same job description, which team would you apply for?",943942087291965440
648,yonder_wears,@lilmeezi How u gonna subtweet me like this,944043576010272768,lilmeezi,if anyone has advice on how to get over someone uve been in love with for seven years hmu,944042462376595456
649,TheGreekiest,@TheBigBias Don't you subtweet me like that,944043381122129920,TheBigBias,“I’m here” = “I better not be waiting outside when I pull up”,943924485752750080
650,isawakathleen,@emmywouldflynn is that a subtweet at @Dylanjamess,944042991865315329,emmywouldflynn,if ur whipping out portrait mode for photos of a piece of cake i need you to take a step back and reconsider your actions.,943992249502896128
651,emma_bear99,"@HMoody_jcr lol fuck a subtweet, shit wasn't even directed at you bro but #iftheshoefits",944042491044614144,HMoody_jcr,"Working on yourself isnt selfish.
 
Hurting someone bc you thought you were okay and suddenly dropping them cus you're not is.",943136073894580224
652,sromestant,@lauxlrx don’t subtweet yourself,944039034208358400,lauxlrx,"Ive seen too many people playing a game of ""how immature can I be"" recently it's a shame",944036203988471808
653,classyviking,@Tipsycaek Thanks for the subtweet,944036746764861441,Tipsycaek,"for your consideration:

japanese punk dilfs",944029537242718209
654,fox_galt,@iamRucka Is this a subtweet of Tony Fantano?,944028455607336960,iamRucka,I like Eminem’s new album. I hope that’s ok with you.,944024502706438144
655,Brittneyy_Babyy,@shane_hopkins22 The subtweet is real ...,944027891636908037,shane_hopkins22,Effort is a big deal to me,943998895939448832
656,lowzudemkey,@Tobi33e subtweet an mich,944027708937433089,Tobi33e,"Absolut im Hardcore grind grade
fühl mich bisschen wie so ein pep süchtiger nicer dude",944015453244022784
657,GreedyGoodboy,@ProgPanda i'm starving over here. don't u dare subtweet me,944026880155488262,ProgPanda,"korynn is really cute, tbh",944026830704693248
658,ginger_sushi,@Green_Giant_ I was about to ask if this was a subtweet to my mom 😂,944026799238995968,Green_Giant_,Women supporting women during their mid-holiday season breakdowns is what I live for,943948918626365442
659,ag_dubs,@grmpyprogrammer is this a @steveklabnik @rustlang subtweet,944022210561355782,grmpyprogrammer,Giving a 10 minute talk is hard when you are used to speaking for 60 minutes,944021997742379016
660,JasonCheathawks,@SpikeFriedman dont subtweet me,944018714227126272,SpikeFriedman,starting to think 280 is the perfect number of characters to express a thought that is impossibly stupid,943981116343468032
661,StinkyTheGrillf,@marcorubio Yo man @Comey has the sanctimonious bible verse subtweet game on lockdown.  Best move on to another bit little marco,944016781873643523,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
662,theLastLongHair,"@JoeMyGod Not trying to subtweet you or step on your fun, but add this bit of NYC Christmas tuneage also...just say… https://t.co/fFm43mPYOW",944015111555035142,JoeMyGod,"It’s Christmastime in Hollis, Queens.",944003894170005504
663,originalsteel,@MasonDrm I feel this is a subtweet,944013446693011456,MasonDrm,It really doesn’t matter how hard you can hammer the slap shot if you can’t hit the net,944013252278804485
664,Leanne1521,@zanzCSGO Nice subtweet babe 👍🏻,944012550982782977,zanzCSGO,"When u ask people to do something, then they do the exact opposite repeatedly... then they get upset at you for being annoyed. XD",943991627227414528
665,KevinPham05,@princess_tar @kawaiihenrii she subtweet about u,944012491662565376,princess_tar,some ppl r stinky : (,944012214867959808
666,Saphangell,"@Fxretell nigga, don't ask for me to have your notifs on if ur just gonna subtweet ✋ mine wasn't even about u👉",944007609572474880,Fxretell,Boutta do me and be on my own shit since niggas wanna act weird.,944007066544373761
667,evndchrm,@wierdvine The subtweet of it all https://t.co/Se1VbCMBiA,944006285141274625,wierdvine,should i start taking photos of naked gay guys? is that the trend?,943985128396558336
668,SMreset_,@Anti This subtweet has me dyin 😂,944005869817253888,Anti,"And being a problematic shit talker =/= having ""personality""",943973244218036225
669,dokidolly,@ephenidine subtweet me more please,944002974858268673,ephenidine,if u block friends over political leanings were u ever REALLY their friend to begin with,944002900392644609
670,Kxvin_h1,@GirlKanye ok subtweet me 😂,944002775867904001,GirlKanye,"If you hit your parents, you deserve an ass beating. PERIOD",944002435881762816
671,mamorrish,@the_kittiest Wow I didn’t know I was on your list of HS acquaintances you wanted to subtweet,943996918039945216,the_kittiest,Siri how much weight can a human possibly gain in a week,943976536474030081
672,trashywaifu,@Cobrahhhhh @Outflanked @Avowian @whemleh Al's positive subtweet hour is also good evidence of this,943994609646100481,Cobrahhhhh,Fun question: what Pokemon do you think you would have in the Pokemon world? Not what you *want* but what fits you?,943959298215948288
673,tezzy313,@K_LEO1 @KIKIMHS @bbydolljai What she gone do subtweet is 😂🤷🏾‍♂️,943993149277589505,K_LEO1,Everyone has that one family member who discipline everybody kids except their own 😂 they kids be bad a’h too,943666003862589440
674,KaylinEvergreen,@Gaomaker Is this a subtweet,943992595121762305,Gaomaker,"Despite being a bear, I don't actually like honey.",943990793366331394
675,Brendonclouse,@davemarin33 @JackSnook2301 Just @PriceHaydon if ur gunna subtweet him,943991720240472064,JackSnook2301,Can’t wait for people to find specific lyrics from this new album so they can tweet them,943961713354960899
676,Tomgirl_Gamer,@MatPatGT @lvlyrical41307 Was that a subtweet?,943990409608429568,MatPatGT,All I want for Christmas...is to forget that one embarrassing thing I said in a conversation from six years ago...,943986396397735936
677,Plasmapants,@martin_kingsley @epi_punk Earl grey and pseudoephidrene is a legitimate drug cocktail. Don't subtweet me.,943990313785241600,epi_punk,"Speaking of terminology I just saw alcohol, tobacco and marijuana use referred to as ""poly drug use"". Mate, settle down.",943974089416310784
678,RotoDoc,@davidcjames22 I feel like this is a NASCAR subtweet 😂,943989391944433664,davidcjames22,Drivers get worse the closer you get to Christmas. 😡🤦🏻‍♂️ #WednesdayWisdom #ItsScience,943609820732633089
679,elli_andr,"@unicornish Sorry, I will try to not outshine you with my talent again but this was a very nice subtweet tho💕",943989049806684160,unicornish,"She’s so talented, wtf",942983862208036864
680,AlixFaka,@SkyDaddy3000 Is this a subtweet for someone or did you just wanna use the pudding pun.,943983986065358848,SkyDaddy3000,It's very off pudding when people constantly talk about themselves😪,943983161767215104
681,DiGiornoPizza,@Tyler_Opinion @P_Funk36 Not really a subtweet 🙃,943980791809347584,P_Funk36,Breaking: Digiorno pizza is still overrated as hell,943966967500861440
682,BradieBeee_,@KoiyaThePerv Na bitch you find you somebody to play with hoe. Don’t subtweet me no more soon an a bitch mention yo… https://t.co/QPC0uNGhDh,943972935882235904,KoiyaThePerv,GOT MONEY IN MY POCKETS 🤣,943972077094227969
683,mrjosco,@BridgetPhetasy Why subtweet? Just take @MattWalshBlog . He can take it.,943972251900284928,BridgetPhetasy,Here’s something I’ve observed: people who hate dogs are psychopaths.,943969872672780288
684,lucidnee,@bludclots don’t subtweet me,943971392135090176,bludclots,Who got that fye thrussy?,943971145732239360
685,ChawlsMolinaJr,@maaaargaret @zlsco Your brother is going to eventually outgrow that size 5 👀👀👀 #subtweet,943969005873676288,zlsco,My little brother just got a pair of yeezys tf is this,943935661177896960
686,SkeetsByDre,@jordonmitt You shouldn't subtweet your employees it's unprofessional 💁,943968875720462336,jordonmitt,Lemme hire a creative and then tell them how to create. Like that fucking makes sense 🤗,943950357125849089
687,Tyler_Opinion,@P_Funk36 That was a solid subtweet though,943967378307764225,P_Funk36,Breaking: Digiorno pizza is still overrated as hell,943966967500861440
688,ToBi_Dope,@_svbaaa @thegunnerzmus Is that a subtweet 😡,943963499084034048,_svbaaa,its ok for me to be a masoora its not ok for you das jus rude where are your manners smh,943906718752309248
689,Avery_The_Wolf,@Fuzzywolfee My subtweet senses are tingling,943961007877246976,Fuzzywolfee,My goal for 2018 is to educate every American that comes to visit us on what real flapjacks are.,943957722139123712
690,wattznext,@Dianna_2Ns @TheVic I was just about to subtweet all this 119 love and muse that I was far from blown away by that… https://t.co/D3KHZ7ptgC,943959064459055106,TheVic,Just realized I have a Sec 119 for N1...are those worth more based on the proximity to 🍗 🐔 #phish,943957959586996224
691,ViktorOnIcee,"@deceptivelips ehh.. s’not cool to subtweet, man.",943958187111264258,deceptivelips,"I'm cracking up. This girl, whoever she is... just...I don't even have words. 😂",943877878185304064
692,Tkueck,@wraithgar The best subtweet,943957363760939008,wraithgar,As an expert in SVG if you really knew SVG you would have been using the smaller SVGZ format for which the Z of course stands for zombie.,943957054628044800
693,thegaf,"@MicaKenBooks @KensingtonRoyal @mel_thegreat We're excited for our REAL American Princess! Go @meghanmarkle!
*subtweet*",943954945753133061,KensingtonRoyal,Thank you so much for all of the wonderful comments following the release of Prince Harry and Ms. Meghan Markle's engagement photographs.,943843854947700736
694,cantDeal_,@ThereGoPhee why when we use to subtweet we either put #subtweet or #st at the end lol,943949115720953856,ThereGoPhee,"I'm for the OG Twitter heads who used to tweet ""NP: *whatever song you were listening to*""",943930804161339392
695,Puncroaker,"@IHPower Nsh mate, just lost it. Thanks for the subtweet though...",943945264821358594,IHPower,When someone I follow suddenly stops being funny I just presume their spouse has joined Twitter.,943944241402777601
696,RMJLx,@LasseSays no need to subtweet me thanks,943942182163156992,LasseSays,"HHAHAHHAHAHAHAHAHAHAHAHAHAH AS IF 

how can someone be so pathetic",943935765624614912
697,_seb_____,@PurifyAlt don’t subtweet me you horse,943939361447354368,PurifyAlt,Get this anime shit off my timeline,943939219675901952
698,Peroxinity,@Lucityy dude if your gonna subtweet atleast @ me pussy,943938982773223424,Lucityy,I’m still doing better than everyone with the fg.... I’m the nastiest AR in the game and approve of this message,943871696729198592
699,JAPANESEDWIN,@brandon_arreaga This is the most polite subtweet I’ve ever seen in my life,943931903073189889,brandon_arreaga,". if you don't have anything nice to say , don't say it.. unless you really want to , than I guess it's okay",943931601997635584
700,rachelcbrody,@SarahEOV So much sub in this subtweet,943931382346199040,SarahEOV,"""not _____, she'll never respond."" - unnamed source",943929785318813702
701,sigourneybeaver,@EagerElephant Is this a subtweet?...,943930529593819138,EagerElephant,If your response to racism is to call  out imaginary racism you might be a racist.,943929272250634240
702,eeedddiiieee_,@SuperFranny126 isn’t this a subtweet tho,943930258587205632,SuperFranny126,Subtweeting is childish dm me yo say that shit to me,943930148583235584
703,beardoutcast197,@DaddyHasHer totally like crafting the perfect subtweet that highlights what you want to do,943924527171596288,DaddyHasHer,"Exchanging emails with my boss about how busy I am, in all actuality just scrolling Twitter",943919228553482242
704,JJRossReaders,"@patnspankme Heathen. 

He's talking to me 😍

This is MY subtweet",943923754291351552,patnspankme,"Merry Yule / Happy Solstice, heathens.🎉🎊🌛🌕🌜",943923241617428480
705,eghenry,@Bondcliff2008 @mikegrau And you have my unending permission to subtweet mefites,943920029392711680,Bondcliff2008,"MeFites getting irrationally angry in a thread about Zelda. (you know, the boy)",943882755930316800
706,R1Jack,@YoloCapMgmt Why you have to subtweet me like this?,943919083065556992,YoloCapMgmt,I fear the man who’s kicked the same balls 100 times over the man who has kicked 100 men in the balls,943918100855926784
707,YoungShimada,@n30nskulls || Just noticed the subtweet lmao my bad.,943918576691539968,n30nskulls,"""Why wouldn't I.""",943889964953202689
708,meganmccaughey2,@kirazastoupil Aww kira so sweet of you to subtweet me ❤️,943916633164169216,kirazastoupil,"I could be faded w somebody new, rather be sober at home just us two",943689349790609408
709,don__chepe,@Arumi_kai Don't subtweet me.,943912906898337792,Arumi_kai,TFW someone stalking your old tweets reveals themselves by systematically liking an entire thread that’s over a year old,943907038639378432
710,jtjoelson,"@BenBajarin If this is a subtweet of the Magic Leap mockers, it must be said that Apple’s hardcore fans put a premi… https://t.co/hp92BK58xE",943911886654930946,BenBajarin,I love how ironic it is that Apple’s hardcore fanbase doesn’t root for underdogs.,943896400210755584
711,bcareyy,@champagnebabyma awww is this a subtweet about my gifts???,943909662113529856,champagnebabyma,Giving gifts is 10x better than getting them,943908306921369600
712,tydick99,@lexkai99 What is a “subtweet”?,943907884190060545,lexkai99,The seniors that complain that there aren’t enough spots in senior are always the ones who parked there as juniors 🙄,943620493114044417
713,krisalysee,@ATF_9 For someone who’s calling everyone else fake you sure as hell subtweet a lot without @‘ing people 🤔,943904568064307202,ATF_9,Denise is the biggest fake aliveee🙃,943884727047598080
714,Iettertodaddy,"@DamCou Could you subtweet me more obviously next time, please?",943904146880712704,DamCou,Some Twitter people are shipping the Harry/Meghan shoot so hard Pornhub are going to have to open a new category.,943898299345580032
715,SirNoogen,@snowmines dont subtweet me,943898268341334016,snowmines,local girl fucking dies while trying to put on her tightest skinny jeans,943898221981700096
716,elbee37,@SeanGothman @WolfmanZack_ @LarsTheWanderer I just subtweet.,943897891311034368,LarsTheWanderer,I feel left out when there is baseball writers scandal because all the baseball writers have me blocked. Lol,943891237224017921
717,nataliachiriaco,@melissa_casey_ is this a subtweet?,943897794561101825,melissa_casey_,people who drive slow in the left lane are the worst kind of people,943892933849370625
718,thotspace,@BloodyMessVaoT @Onision Boy you’re an old ass weeb with a knife in your hand and you subtweet Gargamel. You look like a cuck.,943895776438218763,Onision,"Everyone is beautiful to someone. No matter what you think of yourself, know that in someone’s world, you are perfect.",943556401032507393
719,opabatu_,@offmywifi dont subtweet me u gaynigga,943895594573103104,offmywifi,"""niggas like u is why all the girls turning lesbian now"" :(",943895320571858944
720,DavidGN40,@KingItnas Nice subtweet,943892360546672641,KingItnas,"Out of the swamp all ugly and mean
Came the gayest alligator I've ever seen",943891714757992448
721,Sygoii,@deFryism subtweet or,943891068143235073,deFryism,"I'm not angry
I'm just surprised
I'm just disappointed
I'm also angry
I'm also really fucking disappointed

You're a fool sometimes.",943890094288703488
722,pkirklen,@whothefuckisshy don’t subtweet us 😖,943887967705108480,whothefuckisshy,i watch these two bitches hype each other up on social media hella but talk shit behind the screen. you females are such trash lmfao,943827490392477697
723,JORTSARECOOL,@alikaayy @ThatSassySherif don't subtweet me,943887230313029632,alikaayy,i thank baby jesus every day i'm not one of the straights or cis,943663704263888896
724,ZachHuschle,@claudiarae79 Um I’m offended and don’t appreciate the subtweet.,943883675812364288,claudiarae79,I’m really good at doing this thing where I do absolutely nothing and people still find a way to “hate me” for it lol,943675978462715904
725,b_j_d2000,@NoahCGLong You did not just subtweet us while we are sitting beside you?!,943881469562314752,NoahCGLong,I have 0 empathy for anyone who procrastinates and then cries about it,943880445560807426
726,saraassi_,@kyliie0k ok just subtweet me why dont you,943880530931716096,kyliieok,"i just wanted to play uno but no one ever answer their phone smh,",943864434983821313
727,KristyNaps_,@AngelicaEU_ Can you not subtweet about my little Dwight Sharknado Sausagea?,943880430943694853,AngelicaEU_,Why are people so determined to give their cute lil' babies such ugly names?,943834652946698240
728,drugmonkeyblog,@CousinAmygdala Nice subtweet,943880005989179392,CousinAmygdala,It's every reviewer's dream to be openly trolled by senior authors on social media,943862413652299776
729,90smorphine,"@deceptivelips Don't fucking subtweet me, you fucking dick.",943878105848008705,deceptivelips,"I'm cracking up. This girl, whoever she is... just...I don't even have words. 😂",943877878185304064
730,Doll_260,@JusyMot Just DM the person. Talk to them and then mute the conversation. You don't have to passive aggressively subtweet them,943871333619859457,JusyMot,I do not appreciate seeing a bunch of names in a conversation between you and 50 other people. PLEASE don't ever include me on this RT's.,943851891296833542
731,michaelarria,@beatrixarthur Don't subtweet me,943863750058237952,beatrixarthur,Every time I tweet about the Kardashians I lose followers meanwhile half of you seriously watch wrestling 😂,943863300395122688
732,quatoria,"@baphometadata @Tranphasmagoria i could subtweet you or rt this, so i rt'd it",943859869462953984,Tranphasmagoria,Apparently burning sage over my laptop isn’t adequate virus/malware protection,943850854049869824
733,ooftrobbins,@wtvralex @queenxxswift When you subtweet Molly and Bella subtweets me 😻 straya goals 🇦🇺,943858264768266243,wtvralex,u kno ur hooked when u check ur snap story every 10 mins to see if they’ve seen it jsjfjdjfjjddj,943848139802292224
734,93std,@B00TYJJK don't subtweet me like this 🙄we just met jk jk,943854918930239489,B00TYJJK,i love it when someone will dm me and say 'tysm for the fb' ahhh im so soft for this 😻,943854294993735680
735,peter_e96,@JoshPullin97 Most typical Stanley subtweet I've ever seen,943853166172524544,JoshPullin97,‘I think I’ve got a dingleberry’ - James Stanley 2017,943850527556640768
736,awesome_brettq,@jpbaric subtweet your moves are weak,943837714775990272,jpbaric,How do you value proactive employees?,943547821357260800
737,madisons_mad,@marcorubio Can you subtweet yourself? Is that a thing?,943834611548868610,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
738,_emmachez,@morggggannn subtweet me again and see what happens,943834532968648704,morggggannn,The best part about not wearing makeup is not having to take it off🙌🏻,943702265315102721
739,Kimzjourney,"@marcorubio Irony. 

Why would you subtweet this to yourself after your vote to harm the poor. You failed to hear t… https://t.co/SvpiGFUz6M",943831390063390720,marcorubio,"Those who shut their ears to the cry of the poor
will themselves call out and not be answered. Proverbs 21:13",943822532398014470
740,megmeyer,@mayor_meme Good subtweet!!!,943827990999216129,mayor_meme,"so you can tweet but you can’t text me back, huh?",943826540948742144
741,Logo_Daedalus,"@guccideathsquad I'm defending my father against this being a potential subtweet, but he married up- mother's side… https://t.co/lrsxatnBJK",943824342730919936,guccideathsquad,ur kinda fucked if ur dad wasnt racially/socially marrying up,943819285348143105
742,defininggrace,"@mlukaszewski If that's a subtweet, I am neither Democrat nor Republican ;) And whether it is or not, I completely agree with you.",943819819182317568,mlukaszewski,"If you’re a Democrat and you never ageee with anything a Republican says or does, politics has blinded you. And vice versa.",943819180641521664
743,jacksonlangford,@HiThisIsNathan this is a subtweet i simply won’t stand for,943819056376725504,HiThisIsNathan,The Polar Express is creepy as hell and should be banned,943818470424174592
744,hyenabbq,@NECKFLOOF don’t subtweet me,943815390781636609,NECKFLOOF,"Look he's got stripes, sharp teeth and a big tail you might as well write ""barb bait"" on him",943703295926853632
745,6thZero,@MrDistrort I am an NZ playing on a WA host and you wanna subtweet? are you ok sir?,943811519904595968,MrDistrort,Stop having an ego from IW if you can't sustain your skill from last cod,943810437979578368
746,stahlscott,@fivefifths ben shapiro subtweet,943809236672315392,fivefifths,How does one baby have so much snot?,943808676766371842
747,HanzNobe,@ItzBoogieB Huh? Why even give them a subtweet? You deserve to be happy. F--k'em!,943800267572699137,ItzBoogieB,It’s funny how some people said congrats when I got engaged but really some of them was SALTY AF.,943679032331264000
748,stew6363,@Reqarrr Can't subtweet yourself man,943797938047684609,Reqarrr,It’s crazy how all the u18s where getting G’d up in IW about how they gonna become next level at BOTG then they magically disappear,943797121928511488
749,NTDnathan,@PRAlZE Nearly 2018 and you still subtweet,943784008839602176,PRAlZE,Nearly 2018 and ntd still calls in dogs to top score an SL,943782168077115392
750,JGreenbrookHeld,@henderception To answer the damn subtweet here: buy the kid a cricket bat FFS.,943773989695922176,henderception,What age can you buy someone their first cricket bat?,943678513365663744
751,famas_is_CUTE,@drybones_5 Is this a hendless subtweet?,943771053968551936,drybones_5,why every dateable guy I meet on here a thousand plus miles away from me,943580557908369416
